index,prob,rank,percentile
465407,0.657665805,846,0.141
419375,0.657661316,847,0.141166667
556845,0.657564616,848,0.141333333
563901,0.657398875,849,0.1415
537791,0.65738606,850,0.141666667
264056,0.657366206,851,0.141833333
127126,0.657206181,852,0.142
86962,0.657173716,853,0.142166667
279454,0.657152632,854,0.142333333
214300,0.657005333,855,0.1425
287873,0.65695241,856,0.142666667
500800,0.656890882,857,0.142833333
473213,0.656489805,858,0.143
316807,0.656289665,859,0.143166667
174714,0.656160214,860,0.143333333
143254,0.655935284,861,0.1435
554890,0.655792116,862,0.143666667
102408,0.655685878,863,0.143833333
573386,0.655510719,864,0.144
443290,0.655508955,865,0.144166667
362866,0.655384198,866,0.144333333
284979,0.655343614,867,0.1445
163450,0.655273863,868,0.144666667
107702,0.654906371,869,0.144833333
25437,0.654822942,870,0.145
227486,0.654799433,871,0.145166667
484509,0.654693508,872,0.145333333
554572,0.654687641,873,0.1455
118194,0.654471769,874,0.145666667
330366,0.654430708,875,0.145833333
175544,0.654277539,876,0.146
334969,0.654205095,877,0.146166667
178375,0.654154816,878,0.146333333
256205,0.654001362,879,0.1465
597764,0.653871942,880,0.146666667
285401,0.653589462,881,0.146833333
855,0.653342865,882,0.147
287885,0.65333532,883,0.147166667
249932,0.653128005,884,0.147333333
121981,0.653093066,885,0.1475
76308,0.65308209,886,0.147666667
278666,0.652940345,887,0.147833333
30057,0.652883209,888,0.148
584367,0.652726819,889,0.148166667
368494,0.652657843,890,0.148333333
502107,0.652495531,891,0.1485
469568,0.652399294,892,0.148666667
85523,0.652270536,893,0.148833333
366731,0.651881289,894,0.149
131472,0.651163504,895,0.149166667
383460,0.65054869,896,0.149333333
188685,0.650396409,897,0.1495
539106,0.64998832,898,0.149666667
468843,0.649584447,899,0.149833333
217199,0.649088057,900,0.15
455782,0.64908159,901,0.150166667
558098,0.648915538,902,0.150333333
423201,0.648808214,903,0.1505
287620,0.648257328,904,0.150666667
57851,0.648049266,905,0.150833333
448776,0.647750109,906,0.151
468562,0.647074114,907,0.151166667
23097,0.64658726,908,0.151333333
480044,0.646498834,909,0.1515
546007,0.646375382,910,0.151666667
42399,0.646117336,911,0.151833333
269084,0.646048817,912,0.152
235724,0.645970016,913,0.152166667
401610,0.645942402,914,0.152333333
330029,0.64588111,915,0.1525
163104,0.645852333,916,0.152666667
134279,0.645821499,917,0.152833333
413997,0.645557659,918,0.153
63039,0.645178761,919,0.153166667
90228,0.645174035,920,0.153333333
567086,0.644761872,921,0.1535
575024,0.644742233,922,0.153666667
308024,0.644652424,923,0.153833333
443450,0.64455064,924,0.154
176621,0.644264949,925,0.154166667
444603,0.644113105,926,0.154333333
155851,0.643761172,927,0.1545
78941,0.643755481,928,0.154666667
328030,0.643722532,929,0.154833333
347968,0.642766842,930,0.155
566460,0.642676679,931,0.155166667
404949,0.642325257,932,0.155333333
425766,0.642137664,933,0.1555
309427,0.642015101,934,0.155666667
75472,0.641852463,935,0.155833333
412101,0.641796842,936,0.156
589264,0.641769672,937,0.156166667
27714,0.64176608,938,0.156333333
141337,0.641584186,939,0.1565
107923,0.641454998,940,0.156666667
234674,0.641424634,941,0.156833333
410155,0.641343926,942,0.157
273605,0.641123249,943,0.157166667
348943,0.641061338,944,0.157333333
5617,0.640471753,945,0.1575
577818,0.639951409,946,0.157666667
542357,0.63985725,947,0.157833333
101620,0.63976756,948,0.158
128285,0.63956811,949,0.158166667
101266,0.639493468,950,0.158333333
397797,0.639394007,951,0.1585
544364,0.639381507,952,0.158666667
315160,0.639369665,953,0.158833333
487175,0.638996606,954,0.159
58987,0.638762592,955,0.159166667
202392,0.638742382,956,0.159333333
268487,0.638675111,957,0.1595
191028,0.638596103,958,0.159666667
392148,0.638373847,959,0.159833333
96466,0.637511608,960,0.16
93249,0.637397951,961,0.160166667
82895,0.637170641,962,0.160333333
444057,0.636952212,963,0.1605
460734,0.636889837,964,0.160666667
564838,0.636580381,965,0.160833333
312927,0.636411344,966,0.161
346389,0.636274411,967,0.161166667
95271,0.636266618,968,0.161333333
508311,0.636247999,969,0.1615
127178,0.636191693,970,0.161666667
88159,0.635840689,971,0.161833333
289029,0.635712295,972,0.162
257516,0.635101712,973,0.162166667
154727,0.634675131,974,0.162333333
592927,0.634386122,975,0.1625
454619,0.634326311,976,0.162666667
169078,0.63431485,977,0.162833333
264111,0.634224461,978,0.163
226621,0.634018106,979,0.163166667
306893,0.633985018,980,0.163333333
210476,0.633976595,981,0.1635
367175,0.633910239,982,0.163666667
389780,0.633860092,983,0.163833333
48760,0.633623859,984,0.164
45615,0.633618413,985,0.164166667
580537,0.633422252,986,0.164333333
313087,0.633415753,987,0.1645
244865,0.633240402,988,0.164666667
547244,0.632174787,989,0.164833333
400999,0.632111095,990,0.165
321937,0.631851455,991,0.165166667
342792,0.631781543,992,0.165333333
63724,0.631370887,993,0.1655
104627,0.631351985,994,0.165666667
189001,0.631300646,995,0.165833333
400299,0.631096241,996,0.166
443602,0.63076656,997,0.166166667
151132,0.630695537,998,0.166333333
140971,0.630449324,999,0.1665
394748,0.630377624,1000,0.166666667
87178,0.630368623,1001,0.166833333
281116,0.63033362,1002,0.167
57914,0.629932524,1003,0.167166667
11812,0.629874564,1004,0.167333333
395473,0.629862652,1005,0.1675
218330,0.629808657,1006,0.167666667
587170,0.628980233,1007,0.167833333
446182,0.628735548,1008,0.168
102499,0.628713498,1009,0.168166667
11324,0.628661624,1010,0.168333333
238662,0.628298656,1011,0.1685
473602,0.628274388,1012,0.168666667
584923,0.628072189,1013,0.168833333
51820,0.628027627,1014,0.169
221210,0.627896688,1015,0.169166667
543873,0.627796382,1016,0.169333333
268970,0.627500445,1017,0.1695
264922,0.627477384,1018,0.169666667
572808,0.62739841,1019,0.169833333
216950,0.62704128,1020,0.17
318874,0.626563519,1021,0.170166667
571105,0.626536542,1022,0.170333333
113417,0.626474835,1023,0.1705
82924,0.626189069,1024,0.170666667
471742,0.626153585,1025,0.170833333
299338,0.626107056,1026,0.171
78348,0.625869796,1027,0.171166667
496171,0.625816202,1028,0.171333333
199662,0.62545314,1029,0.1715
412450,0.62522652,1030,0.171666667
24053,0.62500248,1031,0.171833333
399942,0.624818132,1032,0.172
557387,0.624779375,1033,0.172166667
467209,0.624558169,1034,0.172333333
272359,0.62451179,1035,0.1725
369080,0.624233288,1036,0.172666667
580010,0.623806487,1037,0.172833333
183965,0.623713796,1038,0.173
171746,0.623664767,1039,0.173166667
366462,0.62359924,1040,0.173333333
174403,0.623324952,1041,0.1735
135234,0.623262463,1042,0.173666667
424588,0.623213827,1043,0.173833333
477846,0.623048393,1044,0.174
16689,0.622914514,1045,0.174166667
512256,0.622618866,1046,0.174333333
137148,0.622512151,1047,0.1745
197197,0.622507936,1048,0.174666667
244111,0.62232347,1049,0.174833333
585312,0.62204404,1050,0.175
431003,0.621920817,1051,0.175166667
498880,0.621316238,1052,0.175333333
297274,0.621132122,1053,0.1755
102617,0.62073099,1054,0.175666667
312206,0.620719964,1055,0.175833333
483641,0.620654764,1056,0.176
486133,0.6205331,1057,0.176166667
251091,0.620235657,1058,0.176333333
157125,0.620066123,1059,0.1765
438761,0.620035315,1060,0.176666667
76727,0.619273117,1061,0.176833333
310099,0.619101837,1062,0.177
323426,0.618943311,1063,0.177166667
280590,0.618848173,1064,0.177333333
387177,0.6188002,1065,0.1775
445815,0.618739568,1066,0.177666667
149887,0.618712435,1067,0.177833333
471466,0.61831408,1068,0.178
452887,0.618201442,1069,0.178166667
346686,0.617711596,1070,0.178333333
580859,0.617690122,1071,0.1785
400725,0.617492111,1072,0.178666667
595546,0.617365072,1073,0.178833333
377559,0.617212541,1074,0.179
313020,0.617125065,1075,0.179166667
246785,0.616975422,1076,0.179333333
577657,0.616883028,1077,0.1795
7841,0.616810511,1078,0.179666667
164329,0.616784529,1079,0.179833333
350210,0.616657887,1080,0.18
471757,0.616600838,1081,0.180166667
282467,0.616220292,1082,0.180333333
84665,0.616159647,1083,0.1805
456322,0.615849514,1084,0.180666667
199787,0.615801891,1085,0.180833333
364974,0.615654962,1086,0.181
478598,0.614944341,1087,0.181166667
599654,0.61461267,1088,0.181333333
103602,0.614247789,1089,0.1815
82552,0.614217012,1090,0.181666667
598145,0.614159963,1091,0.181833333
205577,0.614045456,1092,0.182
500849,0.613978737,1093,0.182166667
257370,0.613456608,1094,0.182333333
246309,0.61316948,1095,0.1825
530565,0.61303687,1096,0.182666667
471343,0.612969444,1097,0.182833333
237321,0.612878411,1098,0.183
201679,0.612820715,1099,0.183166667
340494,0.612517973,1100,0.183333333
216270,0.61250396,1101,0.1835
542112,0.612451377,1102,0.183666667
401267,0.612424162,1103,0.183833333
486320,0.612198544,1104,0.184
278589,0.612184062,1105,0.184166667
432336,0.611884141,1106,0.184333333
430182,0.611804054,1107,0.1845
552615,0.611709161,1108,0.184666667
324148,0.611449845,1109,0.184833333
336784,0.611355706,1110,0.185
44255,0.611083981,1111,0.185166667
221745,0.611057582,1112,0.185333333
509016,0.610884243,1113,0.1855
293312,0.610861976,1114,0.185666667
236354,0.610573284,1115,0.185833333
572688,0.610038104,1116,0.186
290493,0.609903308,1117,0.186166667
11667,0.609724445,1118,0.186333333
19216,0.609581339,1119,0.1865
421958,0.608915335,1120,0.186666667
84547,0.60883289,1121,0.186833333
81626,0.608661645,1122,0.187
289621,0.608494625,1123,0.187166667
330351,0.60833712,1124,0.187333333
322162,0.608276842,1125,0.1875
457170,0.608186449,1126,0.187666667
298197,0.607837811,1127,0.187833333
582805,0.607620305,1128,0.188
344011,0.607444773,1129,0.188166667
51036,0.607118372,1130,0.188333333
389947,0.606204553,1131,0.1885
575856,0.606199671,1132,0.188666667
212910,0.606181794,1133,0.188833333
108355,0.606117415,1134,0.189
573141,0.605941868,1135,0.189166667
522702,0.605858037,1136,0.189333333
15466,0.605588185,1137,0.1895
405729,0.605281335,1138,0.189666667
285170,0.605247076,1139,0.189833333
15060,0.604640898,1140,0.19
212777,0.604409061,1141,0.190166667
120150,0.60437199,1142,0.190333333
226925,0.604268662,1143,0.1905
26655,0.60424585,1144,0.190666667
64350,0.604205294,1145,0.190833333
477844,0.60404173,1146,0.191
430689,0.603972581,1147,0.191166667
261670,0.603871946,1148,0.191333333
96005,0.603172705,1149,0.1915
100683,0.603112947,1150,0.191666667
155817,0.602737729,1151,0.191833333
418352,0.602679145,1152,0.192
464311,0.602633685,1153,0.192166667
268519,0.602486165,1154,0.192333333
465534,0.602393907,1155,0.1925
229236,0.602032603,1156,0.192666667
261961,0.601931909,1157,0.192833333
451080,0.601770606,1158,0.193
33582,0.601578206,1159,0.193166667
153880,0.601311569,1160,0.193333333
117407,0.600893962,1161,0.1935
128120,0.600766177,1162,0.193666667
250011,0.600738928,1163,0.193833333
408264,0.600697983,1164,0.194
149815,0.600580262,1165,0.194166667
167970,0.600549937,1166,0.194333333
410235,0.600538942,1167,0.1945
557903,0.600511369,1168,0.194666667
410937,0.600382458,1169,0.194833333
168805,0.600310393,1170,0.195
424066,0.600298127,1171,0.195166667
212663,0.59994045,1172,0.195333333
290559,0.599763909,1173,0.1955
31695,0.59927531,1174,0.195666667
457784,0.599180606,1175,0.195833333
201681,0.599169851,1176,0.196
56750,0.599025615,1177,0.196166667
384126,0.598909576,1178,0.196333333
491636,0.598840878,1179,0.1965
548394,0.598783133,1180,0.196666667
356646,0.598653066,1181,0.196833333
578524,0.598528827,1182,0.197
424535,0.598349764,1183,0.197166667
523018,0.598204086,1184,0.197333333
128788,0.597956086,1185,0.1975
509407,0.597954465,1186,0.197666667
121091,0.597917354,1187,0.197833333
252942,0.597839662,1188,0.198
267701,0.59770604,1189,0.198166667
438375,0.59768267,1190,0.198333333
581700,0.597244689,1191,0.1985
376403,0.597135375,1192,0.198666667
412007,0.596989396,1193,0.198833333
419211,0.596895044,1194,0.199
50415,0.596855528,1195,0.199166667
192943,0.59680409,1196,0.199333333
351208,0.596383747,1197,0.1995
276486,0.596012091,1198,0.199666667
469340,0.595808487,1199,0.199833333
399108,0.595767282,1200,0.2
221083,0.595698255,1201,0.200166667
385011,0.595674345,1202,0.200333333
574642,0.595593186,1203,0.2005
377849,0.595415764,1204,0.200666667
350992,0.595220694,1205,0.200833333
262237,0.594822111,1206,0.201
343926,0.594625397,1207,0.201166667
429248,0.594206489,1208,0.201333333
506305,0.594171537,1209,0.2015
384359,0.594136544,1210,0.201666667
270417,0.594094258,1211,0.201833333
575906,0.593568615,1212,0.202
101060,0.593187879,1213,0.202166667
150379,0.593026132,1214,0.202333333
231624,0.593015412,1215,0.2025
402921,0.592958217,1216,0.202666667
296697,0.592231959,1217,0.202833333
141912,0.59202788,1218,0.203
297352,0.591956387,1219,0.203166667
344406,0.591598717,1220,0.203333333
79355,0.591365651,1221,0.2035
31059,0.591183636,1222,0.203666667
330471,0.591150615,1223,0.203833333
158145,0.590951221,1224,0.204
139216,0.590872578,1225,0.204166667
293060,0.590764828,1226,0.204333333
222163,0.59062518,1227,0.2045
588714,0.590624462,1228,0.204666667
250515,0.590353473,1229,0.204833333
508827,0.590299451,1230,0.205
512057,0.590283153,1231,0.205166667
515141,0.590172757,1232,0.205333333
101150,0.590156032,1233,0.2055
81772,0.5896718,1234,0.205666667
437707,0.589614167,1235,0.205833333
224497,0.589610021,1236,0.206
347611,0.589576217,1237,0.206166667
439872,0.589467868,1238,0.206333333
184993,0.589340342,1239,0.2065
209941,0.589240724,1240,0.206666667
593013,0.589189776,1241,0.206833333
276653,0.589188873,1242,0.207
587799,0.589086798,1243,0.207166667
156178,0.588966064,1244,0.207333333
202155,0.588867196,1245,0.2075
163215,0.588769072,1246,0.207666667
295320,0.588561153,1247,0.207833333
442866,0.588438884,1248,0.208
95499,0.588394234,1249,0.208166667
285566,0.588393967,1250,0.208333333
351463,0.588301642,1251,0.2085
145375,0.588298025,1252,0.208666667
192109,0.588280263,1253,0.208833333
396769,0.588249002,1254,0.209
537003,0.588122691,1255,0.209166667
208853,0.587898759,1256,0.209333333
591695,0.587824081,1257,0.2095
23087,0.587734404,1258,0.209666667
261546,0.587723895,1259,0.209833333
186338,0.587368334,1260,0.21
326227,0.587217629,1261,0.210166667
258336,0.587060017,1262,0.210333333
432246,0.586788077,1263,0.2105
315179,0.586271491,1264,0.210666667
401381,0.58613339,1265,0.210833333
397742,0.585847196,1266,0.211
500598,0.585806639,1267,0.211166667
414294,0.585724551,1268,0.211333333
294746,0.585588597,1269,0.2115
45610,0.585560349,1270,0.211666667
554284,0.585559444,1271,0.211833333
381046,0.585159302,1272,0.212
512677,0.585117295,1273,0.212166667
254916,0.584964192,1274,0.212333333
390388,0.584858031,1275,0.2125
531623,0.584390451,1276,0.212666667
323035,0.584150465,1277,0.212833333
11965,0.584075552,1278,0.213
413716,0.583955425,1279,0.213166667
546263,0.583941772,1280,0.213333333
382739,0.583411979,1281,0.2135
437806,0.583210171,1282,0.213666667
154918,0.583132391,1283,0.213833333
396264,0.582870061,1284,0.214
492643,0.582625563,1285,0.214166667
408857,0.582498747,1286,0.214333333
221048,0.582390643,1287,0.2145
157030,0.582292052,1288,0.214666667
353396,0.581755302,1289,0.214833333
384117,0.581690178,1290,0.215
528125,0.581665351,1291,0.215166667
540092,0.58163896,1292,0.215333333
447222,0.581397624,1293,0.2155
72525,0.581358543,1294,0.215666667
240688,0.581134831,1295,0.215833333
371860,0.58090583,1296,0.216
144476,0.580797698,1297,0.216166667
140110,0.580760229,1298,0.216333333
182132,0.580698926,1299,0.2165
26992,0.580532521,1300,0.216666667
331429,0.580102182,1301,0.216833333
63976,0.579889041,1302,0.217
431700,0.579882357,1303,0.217166667
531863,0.579799646,1304,0.217333333
284359,0.579580099,1305,0.2175
540065,0.579335756,1306,0.217666667
335974,0.57930552,1307,0.217833333
393458,0.57922293,1308,0.218
159827,0.57914475,1309,0.218166667
197203,0.57878444,1310,0.218333333
275476,0.578754388,1311,0.2185
518363,0.578547005,1312,0.218666667
326525,0.578509726,1313,0.218833333
355505,0.578440584,1314,0.219
216415,0.578438099,1315,0.219166667
47340,0.578358518,1316,0.219333333
286069,0.578253569,1317,0.2195
549181,0.578211966,1318,0.219666667
102982,0.577926563,1319,0.219833333
305437,0.577886037,1320,0.22
117994,0.577743361,1321,0.220166667
